大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
2073,丁,亥,大遷,福德, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
2074,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2074,己,丑,大財,官祿,紫微,科, , ,破軍, , ,權, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2074,戊,寅,大子,僕役, , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2074,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2074,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2074,辛,巳,大命,財帛,廉貞, , ,祿,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2074,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2074,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2074,甲,申,大田,兄弟,天同, , , ,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2074,乙,酉,大官,命宮,武曲, , ,科,七殺, , , , ,1, , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,蜚廉
2074,丙,戌,大僕,父母,太陽, ,權,忌, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2074,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2075,戊,子,大疾,田宅,天機,祿, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2075,己,丑,大財,官祿,紫微,科, ,科,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2075,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, ,1, , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2075,己,卯,大夫,遷移,天府, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2075,庚,辰,大兄,疾厄,太陰,忌, ,忌, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2075,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2075,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2075,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2075,甲,申,大田,兄弟,天同, , , ,天梁,權, ,權, , , , , , , ,1, , , , , , ,1,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2075,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2075,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2075,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2076,戊,子,大疾,田宅,天機,祿, ,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2076,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,伏兵
2076,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2076,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2076,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2076,辛,巳,大命,財帛,廉貞, , ,忌,貪狼, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2076,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2076,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,將軍
2076,甲,申,大田,兄弟,天同, , ,祿,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌,科, , , , , , , , , , , , ,奏書
2076,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2076,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2076,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
10限,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
10限,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
10限,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
10限,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
10限,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
10限,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
10限,壬,午,大命,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
10限,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
10限,甲,申,大福,兄弟,天同, , , ,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
10限,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
10限,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
10限,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2077,戊,子,大遷,田宅,天機,祿, ,科, , , , , , , , ,1, , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,大耗
2077,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2077,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2077,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2077,庚,辰,大夫,疾厄,太陰,忌, ,祿, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2077,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2077,壬,午,大命,子女,巨門, , ,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2077,癸,未,大父,夫妻,天相, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2077,甲,申,大福,兄弟,天同, , ,權,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2077,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2077,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2077,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2078,戊,子,大遷,田宅,天機,祿, ,忌, , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2078,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科,科,1, ,科,科,伏兵
2078,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2078,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2078,庚,辰,大夫,疾厄,太陰,忌, ,權, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2078,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , ,祿, , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2078,壬,午,大命,子女,巨門, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2078,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2078,甲,申,大福,兄弟,天同, , , ,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2078,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2078,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2078,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
2079,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2079,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2079,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2079,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2079,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,力士
2079,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , ,權, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2079,壬,午,大命,子女,巨門, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , ,小耗
2079,癸,未,大父,夫妻,天相, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2079,甲,申,大福,兄弟,天同, , , ,天梁,權,祿,科, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2079,乙,酉,大田,命宮,武曲, ,忌,祿,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2079,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,喜神
2079,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2080,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2080,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2080,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2080,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,博士
2080,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2080,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2080,壬,午,大命,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2080,癸,未,大父,夫妻,天相, , ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2080,甲,申,大福,兄弟,天同, , ,科,天梁,權,祿, , , ,1, , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2080,乙,酉,大田,命宮,武曲, ,忌,權,七殺, , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2080,丙,戌,大官,父母,太陽, , ,祿, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2080,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2081,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2081,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2081,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,官符
2081,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2081,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2081,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2081,壬,午,大命,子女,巨門, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , , , , , ,小耗
2081,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2081,甲,申,大福,兄弟,天同, , , ,天梁,權,祿, , , , , , , , , ,1, , , , , , ,1, ,1, , ,忌, , , , , , , , , , , , ,奏書
2081,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2081,丙,戌,大官,父母,太陽, , ,權, , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2081,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2082,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2082,己,丑,大疾,官祿,紫微,科,權,權,破軍, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,1, ,科,科, , , , ,伏兵
2082,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2082,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2082,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2082,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2082,壬,午,大命,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2082,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,將軍
2082,甲,申,大福,兄弟,天同, , , ,天梁,權,祿,祿, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2082,乙,酉,大田,命宮,武曲, ,忌,忌,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2082,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2082,丁,亥,大僕,福德, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2083,戊,子,大遷,田宅,天機,祿, , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2083,己,丑,大疾,官祿,紫微,科,權, ,破軍, , ,祿, , , , , ,1, , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2083,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2083,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2083,庚,辰,大夫,疾厄,太陰,忌, ,科, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2083,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , ,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2083,壬,午,大命,子女,巨門, , ,權, , , , , , , , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , ,小耗
2083,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2083,甲,申,大福,兄弟,天同, , , ,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2083,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2083,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2083,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
2084,戊,子,大遷,田宅,天機,祿, , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2084,己,丑,大疾,官祿,紫微,科,權, ,破軍, , ,權, , , , , , , , ,1, , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2084,戊,寅,大財,僕役, , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2084,己,卯,大子,遷移,天府, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2084,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2084,辛,巳,大兄,財帛,廉貞, , ,祿,貪狼, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
2084,壬,午,大命,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2084,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2084,甲,申,大福,兄弟,天同, , , ,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2084,乙,酉,大田,命宮,武曲, ,忌,科,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2084,丙,戌,大官,父母,太陽, , ,忌, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2084,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2085,戊,子,大遷,田宅,天機,祿, ,祿, , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2085,己,丑,大疾,官祿,紫微,科,權,科,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2085,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, ,1, , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2085,己,卯,大子,遷移,天府, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2085,庚,辰,大夫,疾厄,太陰,忌, ,忌, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2085,辛,巳,大兄,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2085,壬,午,大命,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2085,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2085,甲,申,大福,兄弟,天同, , , ,天梁,權,祿,權, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2085,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2085,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,喜神
2085,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2086,戊,子,大遷,田宅,天機,祿, ,權, , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2086,己,丑,大疾,官祿,紫微,科,權, ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, ,科, , , , , ,伏兵
2086,戊,寅,大財,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2086,己,卯,大子,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,博士
2086,庚,辰,大夫,疾厄,太陰,忌, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2086,辛,巳,大兄,財帛,廉貞, , ,忌,貪狼, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2086,壬,午,大命,子女,巨門, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2086,癸,未,大父,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2086,甲,申,大福,兄弟,天同, , ,祿,天梁,權,祿, , , , , , , , , , , , , , , , ,1, ,1, , ,科, , , , , , , , , , , , ,奏書
2086,乙,酉,大田,命宮,武曲, ,忌, ,七殺, , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,蜚廉
2086,丙,戌,大官,父母,太陽, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2086,丁,亥,大僕,福德, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
